,x_pixel,y_pixel,nucleus_type,cell_type
C_1789,679.7941149999998,1527.6061466,ACA,OD Mature 2
C_1790,684.2664459999996,1591.6422082,ACA,OD Mature 1
C_1791,684.4420189999996,1551.3842109000002,ACA,OD Mature 2
C_1792,689.7673079999995,1457.8666465999995,1_unsure,Inhibitory
C_1793,702.7189800000001,1480.3008023,1_unsure,Inhibitory
C_1794,712.5158799999998,1542.8932269000002,ACA,Microglia
C_1795,708.2597199999997,1472.5329997,1_unsure,Endothelial 1
C_1796,707.8009919999995,1426.9956559,1_unsure,Inhibitory
C_1797,714.1165699999997,1496.170543,1_unsure,Endothelial 1
C_1798,717.3861649999999,1428.1885937999998,1_unsure,Inhibitory
C_1799,725.4890139999997,1512.463128,1_unsure,OD Immature 1
C_1800,728.4288669999997,1549.2224895,ACA,Endothelial 3
C_1801,731.812175,1460.4250419999996,1_unsure,Ambiguous
C_1802,735.2577199999997,1487.2703035,1_unsure,Endothelial 1
C_1803,735.9241189999997,1510.0747821999996,1_unsure,Inhibitory
C_1804,737.4617119999994,1432.2853073,1_unsure,Microglia
C_1805,741.9101949999998,1469.9518604,1_unsure,Inhibitory
C_1806,748.2148489999995,1443.3663061,1_unsure,Excitatory
C_1807,747.8424160000001,1503.6830963,1_unsure,Inhibitory
C_1808,762.8222039999997,1468.7168238,1_unsure,Astrocyte
C_1809,766.3022839999999,1607.7760692000004,ACA,OD Mature 2
C_1810,765.6232709999996,1486.2260465,1_unsure,Inhibitory
C_1811,770.0579399999997,1533.7655893,1_unsure,OD Mature 2
C_1812,770.0576229999997,1497.571311,1_unsure,Inhibitory
C_1813,778.2785089999996,1566.7311243,1_unsure,OD Mature 1
C_1814,779.2839359999997,1541.54794,1_unsure,Inhibitory
C_1815,782.7844279999996,1565.6877559,1_unsure,Endothelial 1
C_1816,784.8004209999996,1501.4783715,1_unsure,OD Mature 2
C_1817,785.0357829999997,1493.7504101999998,1_unsure,Microglia
C_1818,793.2935529999995,1452.4103965999998,1_unsure,Astrocyte
C_1819,797.602848,1554.8925816,1_unsure,OD Mature 2
C_1820,799.7968929999997,1429.4240785999998,1_unsure,Inhibitory
C_1821,799.8539109999997,1481.4991033,1_unsure,Endothelial 3
C_1822,799.5741289999997,1542.1320632000002,1_unsure,Ambiguous
C_1823,799.1437029999997,1609.0505602,1_unsure,OD Mature 2
C_1824,805.1939849999994,1519.0597035,1_unsure,Excitatory
C_1825,802.6318169999995,1583.0694660999998,1_unsure,OD Mature 2
C_1826,805.6316669999997,1482.5608434,1_unsure,Endothelial 1
C_1827,807.3049119999997,1593.3685426000004,1_unsure,Ambiguous
C_1828,689.1177459999994,1500.3417819,ACA,OD Mature 2
C_1829,720.1531789999998,1604.695801,ACA,OD Mature 2
C_1830,726.9364729999998,1606.6337460000002,ACA,OD Mature 2
C_1831,736.7708249999997,1605.2319455,ACA,Endothelial 1
C_1832,746.9743629999997,1592.6397963,ACA,OD Mature 4
C_1833,776.5164890000002,1609.8075933,ACA,OD Mature 1
C_1834,695.9656459999997,1521.9755472000002,ACA,OD Mature 2
C_1835,752.0357189999995,1435.1003909,1_unsure,Inhibitory
C_1836,753.733964,1560.3207320999998,ACA,Ambiguous
C_1837,675.1986169999997,1565.1751330999998,ACA,OD Mature 2
C_1838,626.2904389999999,1287.9574037999998,SHy,Excitatory
C_1839,630.7822899999996,1257.4522224000002,SHy,Ambiguous
C_1840,635.1984259999995,1231.6815838,SHy,OD Immature 1
C_1841,636.3031739999998,1382.0611394000002,SHy,Inhibitory
C_1842,637.1769169999998,1297.0379043,SHy,Inhibitory
C_1843,640.1136619999997,1311.442297,SHy,Ambiguous
C_1844,641.3069939999996,1328.4057833,SHy,Inhibitory
C_1845,642.9702719999996,1282.1402248,SHy,Inhibitory
C_1846,644.5349349999998,1342.4032979,SHy,Inhibitory
C_1847,643.9506559999994,1405.3700075,1_unsure,Astrocyte
C_1848,646.6889249999998,1317.9769095,SHy,Inhibitory
C_1849,645.6618419999994,1260.1627357999998,SHy,Inhibitory
C_1850,651.9081279999996,1234.111147,SHy,OD Mature 2
C_1851,652.0200129999997,1282.6782482,SHy,Excitatory
C_1852,652.4790699999999,1267.9850604,SHy,Excitatory
C_1853,655.005866,1315.8453833,SHy,Ambiguous
C_1854,653.4923799999998,1292.7375502999998,SHy,OD Mature 3
C_1855,659.3526999999998,1359.1490050999998,SHy,Astrocyte
C_1856,657.9278469999998,1241.5327619000002,SHy,Inhibitory
C_1857,662.5756079999996,1334.5530525999998,SHy,Excitatory
C_1858,669.2949269999998,1378.1020222999998,SHy,Inhibitory
C_1859,667.0356419999998,1401.1023861,1_unsure,Inhibitory
C_1860,670.0759599999998,1222.7203094,SHy,Astrocyte
C_1861,671.3605209999996,1275.0963458,SHy,Inhibitory
C_1862,673.6604079999997,1289.2045482,SHy,OD Immature 1
C_1863,675.2875719999997,1248.2645223,SHy,Astrocyte
C_1864,682.2005319999997,1406.0599453999996,1_unsure,Inhibitory
C_1865,680.3712529999998,1386.6396099,SHy,Inhibitory
C_1866,683.2578749999998,1254.8843004,SHy,Ambiguous
C_1867,685.1394559999999,1400.163827,1_unsure,OD Immature 2
C_1868,687.1185149999998,1285.0700476,SHy,Endothelial 1
C_1869,688.420932,1341.0569978,SHy,Ambiguous
C_1870,692.4475089999997,1327.5236473,SHy,Inhibitory
C_1871,694.170302,1369.8529181,SHy,Ambiguous
C_1872,697.6351929999997,1403.6234632,1_unsure,Inhibitory
C_1873,696.5626599999997,1385.8775795999998,1_unsure,Inhibitory
C_1874,706.42823,1265.9282226,SHy,Excitatory
C_1875,708.5411339999997,1235.9554297,SHy,Excitatory
C_1876,711.2846689999997,1369.5480587000002,1_unsure,Inhibitory
C_1877,717.195643,1330.9393034000002,1_unsure,Ambiguous
C_1878,716.600359,1365.6124497,1_unsure,Endothelial 1
C_1879,717.4158480000001,1287.3518275,1_unsure,Astrocyte
C_1880,719.4615359999997,1347.3594706,1_unsure,Inhibitory
C_1881,719.4497289999998,1308.9557630000002,1_unsure,Inhibitory
C_1882,725.1916729999997,1334.3183905,1_unsure,OD Mature 2
C_1883,727.7203409999997,1281.8425202,1_unsure,Excitatory
C_1884,729.0741049999997,1410.1624680999996,1_unsure,Inhibitory
C_1885,730.5847169999997,1234.6250549,1_unsure,Excitatory
C_1886,744.965663,1370.519206,1_unsure,Astrocyte
C_1887,748.8929419999995,1317.4732694,1_unsure,Excitatory
C_1888,751.1153379999997,1299.1627412,1_unsure,Microglia
C_1889,758.1332509999997,1250.7273238,1_unsure,Inhibitory
C_1890,758.6591559999997,1238.263103,1_unsure,Inhibitory
C_1891,759.6113769999997,1274.8642025,1_unsure,Inhibitory
C_1892,759.586268,1228.1068170999995,1_unsure,Endothelial 1
C_1893,765.8915289999995,1228.8497084,1_unsure,OD Immature 1
C_1894,765.7305339999997,1311.935289,1_unsure,Inhibitory
C_1895,769.3302879999997,1344.2310825,1_unsure,Inhibitory
C_1896,772.7030949999997,1266.996298,1_unsure,Astrocyte
C_1897,780.4696869999992,1229.9767740999998,1_unsure,Inhibitory
C_1898,779.6077449999997,1323.4175893,1_unsure,Inhibitory
C_1899,788.0422429999999,1290.2569420999996,MnPO,Inhibitory
C_1900,789.4138889999998,1235.8599189,MnPO,Endothelial 1
C_1901,790.8922699999997,1335.5999677999998,1_unsure,Astrocyte
C_1902,791.5909329999995,1248.1871422,MnPO,Inhibitory
C_1903,794.9519849999997,1314.2390369999998,MnPO,Inhibitory
C_1904,798.184166,1371.4250704,MnPO,Endothelial 1
C_1905,805.3502089999997,1289.0751813,MnPO,OD Mature 2
C_1906,809.132098,1397.3274871,MnPO,Inhibitory
C_1907,810.4561899999999,1243.5908175999998,MnPO,Excitatory
C_1908,627.0425839999998,1275.6875263,SHy,Inhibitory
C_1909,635.7200069999999,1248.5120410999998,SHy,Astrocyte
C_1910,636.2546689999995,1356.3771115999998,SHy,Inhibitory
C_1911,654.4366939999994,1249.9910185,SHy,Inhibitory
C_1912,669.7561879999997,1324.0954362,SHy,Inhibitory
C_1913,671.1246589999996,1232.33006,SHy,Inhibitory
C_1914,683.4618349999996,1363.678506,SHy,Inhibitory
C_1915,704.2406839999999,1313.6799803,1_unsure,Excitatory
C_1916,705.9490429999997,1344.4904012,1_unsure,Inhibitory
C_1917,711.6361229999997,1300.2725388,1_unsure,Inhibitory
C_1918,767.9826029999996,1279.1536954000003,1_unsure,Ambiguous
C_1919,767.8171519999997,1251.9953615,1_unsure,Inhibitory
C_1920,801.9103439999994,1275.055309,MnPO,Astrocyte
C_1921,692.6298969999997,1319.3043795,SHy,Inhibitory
C_1922,726.1130009999997,1250.0128339000005,1_unsure,Inhibitory
C_1923,744.1731449999997,1279.7171443,1_unsure,Astrocyte
C_1924,748.9690529999992,1346.3895619,1_unsure,Ambiguous
C_1925,773.3900469999999,1300.6038511,1_unsure,Astrocyte
C_1926,796.0494699999998,1307.1909766,MnPO,Ambiguous
C_1927,744.8925739999995,1245.8183399,1_unsure,Inhibitory
C_1928,758.2790799999997,1397.0956533,1_unsure,Endothelial 1
C_1929,764.9839659999997,1401.3089162,1_unsure,Pericytes
C_1930,754.6124849999997,1292.2523169,1_unsure,Inhibitory
C_1931,626.9622509999995,1076.71988573,SHy,Inhibitory
C_1932,632.7462369999994,1106.90903571,SHy,Ambiguous
C_1933,636.1720519999999,1096.4958215,SHy,Endothelial 3
C_1934,639.8195029999998,1189.6337196,SHy,Astrocyte
C_1935,645.8836429999998,1072.95645405,SHy,Inhibitory
C_1936,646.9439539999997,1169.643895,SHy,Inhibitory
C_1937,651.1925269999998,1137.64897438,SHy,Excitatory
C_1938,657.516732,1112.59534196,SHy,Inhibitory
C_1939,657.5667399999998,1080.0727154,SHy,Inhibitory
C_1940,672.9867489999998,1114.24027895,SHy,Ambiguous
C_1941,671.3827550000002,1154.07855464,SHy,Inhibitory
C_1942,672.5391499999996,1188.7229045,SHy,Astrocyte
C_1943,674.4506069999998,1036.12783843,SHy,Inhibitory
C_1944,684.0659839999997,1054.875078893,SHy,Ambiguous
C_1945,691.2121979999997,1089.95215192,SHy,Endothelial 1
C_1946,701.9010969999998,1159.42846306,SHy,Inhibitory
C_1947,705.7453289999999,1112.90046489,SHy,OD Immature 2
C_1948,709.6669209999995,1078.26199322,SHy,Microglia
C_1949,721.3173899999997,1185.8356963,SHy,Excitatory
C_1950,721.7899699999997,1156.92677802,SHy,OD Immature 1
C_1951,723.6208769999997,1194.1906075,SHy,OD Mature 2
C_1952,723.9305399999997,1202.9216479,SHy,Ambiguous
C_1953,725.7055779999997,1134.70531441,SHy,Microglia
C_1954,735.663673,1048.59384747,SHy,Inhibitory
C_1955,736.1277719999997,1098.19322798,SHy,Inhibitory
C_1956,742.4525609999997,1151.25523821,SHy,Excitatory
C_1957,744.0425319999998,1173.4710575,1_unsure,Excitatory
C_1958,750.8322879999997,1141.71855557,SHy,Excitatory
C_1959,748.9144559999995,1195.7541195,1_unsure,Inhibitory
C_1960,756.1172689999994,1067.532283814,1_unsure,OD Mature 2
C_1961,764.3836559999995,1022.89039798,1_unsure,Endothelial 1
C_1962,766.4371969999997,1170.389727,1_unsure,OD Mature 2
C_1963,770.6844879999999,1139.18074154,1_unsure,OD Mature 2
C_1964,771.4172599999997,1049.72927076,1_unsure,Microglia
C_1965,772.9264109999998,1180.4948449,1_unsure,Microglia
C_1966,773.2795569999997,1164.5122517999998,1_unsure,Inhibitory
C_1967,785.8869569999997,1036.83012979,MnPO,Inhibitory
C_1968,773.6662069999996,1197.9891894000002,1_unsure,Ambiguous
C_1969,780.266725,1141.15770203,1_unsure,Astrocyte
C_1970,785.0515169999994,1108.28727806,MnPO,Endothelial 1
C_1971,794.1339269999999,1070.401170396,MnPO,Endothelial 1
C_1972,795.3937639999998,1182.4835144,MnPO,Excitatory
C_1973,797.114282,1213.8183221,MnPO,Inhibitory
C_1974,799.7819189999997,1120.12118382,MnPO,Astrocyte
C_1975,801.3135519999997,1138.73987205,MnPO,Astrocyte
C_1976,806.82843,1167.6217252999998,MnPO,Microglia
C_1977,807.8227929999997,1195.6055365999998,MnPO,Inhibitory
C_1978,629.0746230000001,1155.50290793,SHy,Inhibitory
C_1979,682.6856149999999,1180.5417231,SHy,Endothelial 1
C_1980,685.0449989999997,1130.54926219,SHy,Excitatory
C_1981,704.9461109999997,1202.5720887,SHy,Excitatory
C_1982,733.6890699999999,1078.34669669,SHy,Excitatory
C_1983,750.8079469999997,1097.48250305,SHy,Inhibitory
C_1984,761.4727099999997,1096.55300419,1_unsure,Inhibitory
C_1985,763.2007939999994,1152.85757505,1_unsure,Inhibitory
C_1986,763.2392939999995,1181.5338094,1_unsure,Endothelial 1
C_1987,782.3705919999996,1096.37902052,1_unsure,Excitatory
C_1988,786.9889189999994,1056.288045864,MnPO,Excitatory
C_1989,793.5857399999995,1202.2390945999998,MnPO,Inhibitory
C_1990,669.1791839999996,1207.0864436,SHy,Inhibitory
C_1991,702.4883419999996,1129.11551874,SHy,Inhibitory
C_1992,762.3646959999996,1084.12688519,1_unsure,Excitatory
C_1993,784.3091479999997,1160.5842878,1_unsure,Inhibitory
C_1994,796.1915989999997,1030.18539417,MnPO,OD Mature 1
C_1995,662.8933929999997,1141.85101079,SHy,Endothelial 1
C_1996,802.9656489999996,1148.25399972,MnPO,Endothelial 3
C_1997,725.6050369999994,1078.15764734,SHy,Astrocyte
C_1998,623.5664619999998,830.1623017000001,MPA,OD Mature 2
C_1999,632.7538899999995,921.7526257,MPA,Excitatory
C_2000,637.3873179999996,912.7940349,MPA,Inhibitory
C_2001,637.6951779999995,837.8848925,MPA,Excitatory
C_2002,642.8501759999995,951.970257,SHy,Endothelial 1
C_2003,654.2360699999998,884.1717,MPA,Ambiguous
C_2004,653.00288,1003.36622273,SHy,OD Mature 2
C_2005,655.3050059999996,863.2964112,MPA,OD Mature 2
C_2006,655.6271809999997,840.9762625,MPA,Inhibitory
C_2007,660.1400529999996,920.6116853,1_unsure,OD Mature 2
C_2008,660.9147029999995,928.7052927,1_unsure,Ambiguous
C_2009,665.9795049999998,971.96693631,SHy,Ambiguous
C_2010,674.883116,855.6234688,MPA,Ambiguous
C_2011,676.1354899999998,920.5055147,1_unsure,Ambiguous
C_2012,678.5310689999998,866.9841764,MPA,Inhibitory
C_2013,679.8769169999996,902.2868276,MPA,Excitatory
C_2014,679.5373499999996,944.6460536,1_unsure,Inhibitory
C_2015,688.6605109999997,917.8061248,MPA,OD Immature 1
C_2016,694.1746229999999,906.2641625,MPA,OD Mature 2
C_2017,692.7615449999997,960.3607161,SHy,OD Immature 1
C_2018,691.9739199999998,843.9109231000001,MPA,Endothelial 1
C_2019,694.1597139999999,978.66504927,SHy,Astrocyte
C_2020,702.8671899999996,909.5783876,MPA,Inhibitory
C_2021,705.2895319999997,887.7097880000001,MPA,Excitatory
C_2022,708.739529,868.9052937999999,MPA,Endothelial 1
C_2023,712.6337249999997,953.5806444,1_unsure,Ambiguous
C_2024,718.1748219999995,993.01780233,SHy,OD Mature 2
C_2025,728.3056129999995,947.2469471,MPA,Microglia
C_2026,737.8280349999995,987.56543301,1_unsure,Inhibitory
C_2027,742.6627659999998,925.7771184,MPA,OD Mature 2
C_2028,748.030264,990.0633117999998,1_unsure,Inhibitory
C_2029,751.1323089999997,946.9353534,MPA,Inhibitory
C_2030,753.8826849999997,865.5864252999999,MPA,Astrocyte
C_2031,759.7967429999999,827.9466606000001,MPA,Endothelial 1
C_2032,760.610784,919.6562191,1_unsure,Excitatory
C_2033,763.3845899999997,907.5009737,1_unsure,Excitatory
C_2034,766.1013239999997,985.52074373,1_unsure,Microglia
C_2035,771.7911300000002,901.6975526,1_unsure,OD Mature 3
C_2036,778.3618079999997,985.32254203,1_unsure,Endothelial 1
C_2037,786.7373459999994,851.7610123,MPA,Endothelial 3
C_2038,786.8560379999999,998.68281807,MnPO,Inhibitory
C_2039,790.4386809999997,888.0856444,1_unsure,Inhibitory
C_2040,797.2129849999997,954.8589475,MnPO,Endothelial 3
C_2041,806.5146179999997,997.94840359,MnPO,Inhibitory
C_2042,811.0557919999997,890.6787044,MnPO,OD Immature 1
C_2043,811.2232009999997,946.4476539,MnPO,Ambiguous
C_2044,667.5861419999998,993.32181928,SHy,OD Mature 2
C_2045,706.3582159999997,846.0168974,MPA,Excitatory
C_2046,755.0542209999994,967.57032391,1_unsure,Excitatory
C_2047,757.878866,997.39329648,1_unsure,Astrocyte
C_2048,762.7197859999997,955.6613375,1_unsure,Endothelial 1
C_2049,716.5063269999997,884.3365572,MPA,Endothelial 1
C_2050,719.0502109999996,878.3470363,MPA,OD Mature 2
C_2051,756.2929829999997,895.4533038999999,MPA,Excitatory
C_2052,763.4750989999997,946.4498276,1_unsure,Astrocyte
C_2053,765.9052939999997,894.5319331000001,1_unsure,Ambiguous
C_2054,642.5804969999998,896.700711,MPA,OD Mature 2
C_2055,629.5404169999998,727.0590156000002,MPA,Inhibitory
C_2056,635.6499279999994,664.4530755999998,MPA,Astrocyte
C_2057,640.1912480000002,746.6508667,MPA,Astrocyte
C_2058,641.4200499999997,794.6137219999999,MPA,Ambiguous
C_2059,642.5186999999996,718.9044677999999,MPA,Ambiguous
C_2060,640.0456749999997,625.2435923999999,MPA,Ambiguous
C_2061,648.6591259999997,725.5651484,MPA,OD Mature 2
C_2062,653.2745009999994,694.719437,MPA,Ambiguous
C_2063,658.4128820000002,666.8987711,MPA,Inhibitory
C_2064,666.2361969999997,628.0082438,MPA,Excitatory
C_2065,667.2100329999997,749.4263778,MPA,Ambiguous
C_2066,673.2276019999998,703.1607188999999,MPA,OD Immature 1
C_2067,677.2529359999999,714.1209357999999,MPA,Inhibitory
C_2068,684.4836299999997,780.6234509,MPA,Ambiguous
C_2069,683.8974849999995,656.7071097999999,MPA,Inhibitory
C_2070,688.2927469999995,637.0213957999998,MPA,Inhibitory
C_2071,691.1933419999997,741.1736787000001,MPA,Inhibitory
C_2072,693.7797199999995,696.8470990999998,MPA,Endothelial 1
C_2073,704.5576299999997,645.8118772,MPA,OD Mature 1
C_2074,705.0699919999997,769.7348328999999,MPA,Inhibitory
C_2075,711.2159499999997,642.13388,1_unsure,OD Immature 1
C_2076,711.1369259999997,807.9931707999999,MPA,OD Mature 1
C_2077,718.1029259999997,690.2502115,MPA,Excitatory
C_2078,717.7743829999995,792.8025989,MPA,Inhibitory
C_2079,718.5670789999998,776.3984829999998,MPA,Astrocyte
C_2080,720.5651229999999,714.9798533000002,MPA,Ambiguous
C_2081,724.0177849999995,634.7947805,AVPe,Inhibitory
C_2082,732.5425949999999,752.6514666,MPA,Astrocyte
C_2083,738.6423249999997,647.6992004,AVPe,Ambiguous
C_2084,748.6972219999997,800.1820577000001,MPA,Inhibitory
C_2085,752.7241959999997,698.8588990000001,MPA,OD Mature 2
C_2086,761.0548169999997,634.5484205,AVPe,Endothelial 3
C_2087,763.8137139999999,771.6951492999998,MPA,Astrocyte
C_2088,768.2986079999997,688.6279162000001,MPA,Ambiguous
C_2089,763.5120729999999,735.6963347999998,MPA,OD Immature 1
C_2090,770.8177390000002,748.2364448,MPA,OD Mature 2
C_2091,772.0500480000002,756.3758299,MPA,Endothelial 1
C_2092,775.5046109999997,809.9022745999998,MPA,Astrocyte
C_2093,774.3739079999997,698.057667,MPA,Ambiguous
C_2094,779.8115209999997,792.0511085999998,MPA,Excitatory
C_2095,780.8192279999994,771.2165647999999,MPA,Inhibitory
C_2096,784.3532259999997,634.3502584999999,AVPe,Inhibitory
C_2097,789.0770299999998,720.3532231,MPA,Endothelial 1
C_2098,791.8894519999999,698.3822772000001,1_unsure,Endothelial 3
C_2099,797.5687959999997,759.9416664999999,MPA,Ambiguous
C_2100,801.9520909999997,791.2310252,MPA,Excitatory
C_2101,807.3402849999997,632.8297927,AVPe,Inhibitory
C_2102,805.5286419999996,672.7880729999998,1_unsure,Astrocyte
C_2103,810.2779339999997,810.1463223999999,1_unsure,Inhibitory
C_2104,811.2140339999997,759.5103446999998,1_unsure,OD Immature 1
C_2105,811.1930229999997,715.1377506,1_unsure,Inhibitory
C_2106,811.8155229999996,747.4174955,1_unsure,Ambiguous
C_2107,648.2541489999999,624.5681192000001,MPA,Ambiguous
C_2108,672.168784,790.2300297999999,MPA,Excitatory
C_2109,737.4458949999997,664.0895232,1_unsure,OD Mature 3
C_2110,744.9955709999996,659.5113692000001,AVPe,Inhibitory
C_2111,766.1943509999996,676.0960553,1_unsure,Astrocyte
C_2112,804.3560509999996,696.9098166,1_unsure,Inhibitory
C_2113,642.9648189999998,651.2786794,MPA,OD Mature 2
C_2114,652.6151719999998,780.3806936999998,MPA,Astrocyte
C_2115,668.6149039999996,746.7084075,MPA,Inhibitory
C_2116,711.043952,668.0213577999999,MPA,Excitatory
C_2117,783.3961549999998,658.4657937999999,AVPe,Excitatory
C_2118,669.6831239999998,699.7289585999998,MPA,OD Immature 1
C_2119,696.587689,688.5766318999998,MPA,Ambiguous
C_2120,704.3005029999996,680.5746704,MPA,Ambiguous
C_2121,624.8266549999997,424.98165200000005,AVPe,OD Mature 2
C_2122,630.8495319999997,591.9316106000001,MPA,Inhibitory
C_2123,630.1904619999996,516.8175762999998,1_unsure,OD Mature 2
C_2124,634.8487699999996,459.3770213999998,AVPe,Ambiguous
C_2125,637.5743459999994,510.7871167,1_unsure,Inhibitory
C_2126,638.0876249999998,527.4929831999999,1_unsure,Endothelial 1
C_2127,638.4094259999998,569.6331823999999,MPA,Inhibitory
C_2128,648.1300149999997,485.3520159,AVPe,Astrocyte
C_2129,651.9679919999994,461.46734989999993,AVPe,Astrocyte
C_2130,651.3112189999998,573.1906297,MPA,Ambiguous
C_2131,654.4751589999996,443.0568547999998,AVPe,Excitatory
C_2132,655.6559549999997,449.4074558,AVPe,Ambiguous
C_2133,655.3605640000002,523.6258796999998,AVPe,Ambiguous
C_2134,660.553116,569.2185106000001,1_unsure,OD Mature 2
C_2135,659.5937549999999,471.2481662999999,AVPe,Inhibitory
C_2136,662.3481449999998,601.6466638999999,MPA,Inhibitory
C_2137,663.6461679999998,443.0683385,AVPe,Inhibitory
C_2138,669.6413169999996,544.4811212000001,AVPe,Ambiguous
C_2139,668.7260119999996,498.09772279999993,AVPe,Inhibitory
C_2140,668.3231390000002,537.6686806,AVPe,Endothelial 3
C_2141,671.2299859999998,590.9367787000001,MPA,Ambiguous
C_2142,688.2583649999997,501.7944848,AVPe,Ambiguous
C_2143,692.2115939999994,468.46962170000006,AVPe,Inhibitory
C_2144,695.8141369999994,490.6776092999999,AVPe,Astrocyte
C_2145,701.2387999999997,542.6021551,AVPe,Excitatory
C_2146,703.3795759999997,520.3797709999999,AVPe,Endothelial 1
C_2147,701.3893669999997,444.5514372,AVPe,OD Mature 2
C_2148,712.1642389999997,487.2624067,AVPe,Ambiguous
C_2149,712.7610509999995,537.8920597,AVPe,Astrocyte
C_2150,717.1376519999999,597.5409964999999,AVPe,Inhibitory
C_2151,720.0396459999997,457.6815439,AVPe,Endothelial 1
C_2152,722.678289,476.4030526000001,AVPe,Endothelial 1
C_2153,730.6040079999997,480.2920497,AVPe,Astrocyte
C_2154,740.0156099999996,519.2270457,AVPe,Astrocyte
C_2155,751.1898339999997,450.0358245,AVPe,Excitatory
C_2156,756.1526529999996,548.1836849,AVPe,OD Mature 2
C_2157,756.0075179999999,540.9456007,AVPe,Ambiguous
C_2158,757.0877499999997,488.2947185,AVPe,Astrocyte
C_2159,762.136575,475.9294532,AVPe,OD Mature 1
C_2160,769.0370539999999,605.3868278,AVPe,OD Mature 1
C_2161,771.0213019999997,436.5376454,AVPe,Endothelial 1
C_2162,770.9813969999997,577.9366938,AVPe,Inhibitory
C_2163,774.3019699999995,516.8634457999998,AVPe,Inhibitory
C_2164,774.9137829999995,591.8522914,AVPe,Ambiguous
C_2165,774.0543669999997,560.2450670999998,AVPe,Ambiguous
C_2166,779.2537359999997,448.7264135,AVPe,Ambiguous
C_2167,783.3058419999996,550.885044,AVPe,OD Mature 2
C_2168,788.1078239999997,512.9815826,AVPe,Ambiguous
C_2169,790.4580309999997,449.95713960000006,1_unsure,Inhibitory
C_2170,796.8928429999997,525.4731721999998,1_unsure,Ambiguous
C_2171,798.5195969999995,479.68052250000005,1_unsure,OD Mature 2
C_2172,805.8381089999997,543.3664312000001,AVPe,Ambiguous
C_2173,805.51937,463.2554419999999,1_unsure,Excitatory
C_2174,806.9768259999997,578.3041111,AVPe,Inhibitory
C_2175,808.1983359999998,594.0628568,AVPe,Inhibitory
C_2176,809.0566019999997,608.4299027000001,AVPe,Inhibitory
C_2177,814.8784429999997,424.6336041,1_unsure,OD Mature 1
C_2178,681.4340439999996,564.7293706,AVPe,Inhibitory
C_2179,722.1310419999995,511.3546476,AVPe,Endothelial 3
C_2180,729.5445799999997,567.3383769999999,AVPe,Ambiguous
C_2181,738.64408,543.6298576,AVPe,Ambiguous
C_2182,753.1598119999994,576.6823443,AVPe,Astrocyte
C_2183,779.2384439999997,463.6296625,AVPe,Inhibitory
C_2184,793.6617069999998,499.9249982,AVPe,Excitatory
C_2185,707.3326869999997,531.5851282,AVPe,OD Immature 1
C_2186,764.0592579999997,512.1317497,AVPe,Inhibitory
C_2187,748.8043899999997,428.6004488,AVPe,Ambiguous
C_2188,751.0437109999997,437.5040408,AVPe,Inhibitory
C_2189,805.9345159999997,595.7760194,AVPe,Ambiguous
C_2190,626.6250209999994,306.55407059999993,VMPO,Microglia
C_2191,627.0143410000002,264.5839766,VMPO,Ambiguous
C_2192,641.0611489999998,228.5569461,VMPO,Pericytes
C_2193,646.1081639999998,290.98364260000005,VMPO,Endothelial 2
C_2194,650.6886019999997,386.9129642,AVPe,Astrocyte
C_2195,658.5067179999996,286.9401952999999,VMPO,Pericytes
C_2196,661.4107300000002,230.2605126,VMPO,Pericytes
C_2197,661.8651689999998,307.30602970000007,VMPO,Astrocyte
C_2198,662.4277629999998,401.9094113,AVPe,Endothelial 1
C_2199,662.8140529999996,262.3295611,VMPO,Ambiguous
C_2200,668.8854109999997,298.5057407999999,VMPO,Endothelial 2
C_2201,672.0986099999997,352.2726312,VMPO,Astrocyte
C_2202,672.1748699999997,318.75708189999995,VMPO,Astrocyte
C_2203,675.5472499999996,249.2289769,VMPO,Ambiguous
C_2204,678.7292099999995,303.4744662999999,VMPO,Endothelial 2
C_2205,678.1487349999998,260.15322260000005,VMPO,Ambiguous
C_2206,687.3585479999997,405.62744179999993,AVPe,Astrocyte
C_2207,690.0636789999999,266.1105508999999,VMPO,Pericytes
C_2208,692.4364189999997,280.9182347000001,VMPO,Ambiguous
C_2209,692.4735729999996,230.82638039999995,1_unsure,Endothelial 2
C_2210,694.6169019999996,306.2248922000001,VMPO,Endothelial 2
C_2211,704.8764239999997,252.04581870000004,VMPO,Endothelial 2
C_2212,711.5190649999995,295.5489031,VMPO,Endothelial 2
C_2213,712.729652,309.94150289999993,VMPO,Endothelial 2
C_2214,716.3471589999998,327.7267922000001,VMPO,Astrocyte
C_2215,720.0729189999997,290.1330397000001,VMPO,Ambiguous
C_2216,719.615589,251.7141701,1_unsure,Endothelial 2
C_2217,724.3351979999997,273.9805994,VMPO,Endothelial 2
C_2218,731.5978200000001,254.25416410000005,3V,Endothelial 2
C_2219,732.4967859999997,272.95997650000004,VMPO,Endothelial 2
C_2220,735.8645849999997,396.4237787999999,1_unsure,Astrocyte
C_2221,733.8078679999999,320.89351810000005,VMPO,Endothelial 2
C_2222,747.5349550000002,354.08627449999994,VMPO,Pericytes
C_2223,748.1410599999996,309.3011218999999,VMPO,Endothelial 2
C_2224,754.9734009999997,371.11192929999993,VMPO,Pericytes
C_2225,756.5919609999997,352.9557407,VMPO,Pericytes
C_2226,753.6791169999997,251.2007031,3V,Endothelial 2
